file_id	link	speaker	wordcount	title	duration	tags	views	year	talk	video	event	ted_id
003357	https://www.ted.com/talks/vijay_kumar_robots_that_fly_and_cooperate/transcript?language=en	Vijay Kumar	2333	Robots that fly ... and cooperate	1006.0	ai,drones,robots,technology	5116849	2012	vijay_kumar_robots_that_fly_and_cooperate	https://pc.tedcdn.com/talk/stream/2012/Blank/VijayKumar_2012-180k.mp4	TED2012	1376
003358	https://www.ted.com/talks/aj_jacobs_how_healthy_living_nearly_killed_me/transcript?language=en	AJ Jacobs	1231	How healthy living nearly killed me	522.0	culture,entertainment,health,humor,self,comedy	1955891	2011	aj_jacobs_how_healthy_living_nearly_killed_me	https://pc.tedcdn.com/talk/stream/2011P/Blank/AJJacobs_2011P-180k.mp4	TEDMED 2011	1312
003359	https://www.ted.com/talks/alain_de_botton_atheism_2_0/transcript?language=en	Alain de Botton	3736	Atheism 2.0	1160.0	atheism,culture,philosophy,religion	2787742	2011	alain_de_botton_atheism_2_0	https://pc.tedcdn.com/talk/stream/2011G/Blank/AlaindeBotton_2011G-180k.mp4	TEDGlobal 2011	1327
003360	https://www.ted.com/talks/alberto_cairo_there_are_no_scraps_of_men/transcript?language=en	Alberto Cairo	2351	There are no scraps of men	1142.0	tedx,disability,global issues,poverty,prosthetics,storytelling,war,work	969083	2011	alberto_cairo_there_are_no_scraps_of_men	https://pc.tedcdn.com/talk/stream/2011X/Blank/AlbertoCairo_2011X-180k.mp4	TEDxRC2	1311
003361	https://www.ted.com/talks/award_winning_teen_age_science_in_action/transcript?language=en	Lauren Hodge, Shree Bose + Naomi Shah	2728	Award-winning teenage science in action	976.0	tedx,cancer,medicine,pollution,science,youth,chemistry,health,food,code	1015561	2011	award_winning_teen_age_science_in_action	https://pc.tedcdn.com/talk/stream/2011X/Blank/GoogleScienceFairWinners_2011X-180k.mp4	TEDxWomen 2011	1320
003362	https://www.ted.com/talks/bilal_bomani_plant_fuels_that_could_power_a_jet/transcript?language=en	Bilal Bomani	2123	Plant fuels that could power a jet	869.0	tedx,science,sustainability,technology,green,engineering,alternative energy,energy,biotech,environment,innovation,future,climate change,oceans,ecology,nature,solar energy,plants,synthetic biology,natural resources	257924	2011	bilal_bomani_plant_fuels_that_could_power_a_jet	https://pc.tedcdn.com/talk/stream/2011X/Blank/BilalBomani_2011X-180k.mp4	TEDxNASA@SiliconValley	1332
003363	https://www.ted.com/talks/bill_doyle_treating_cancer_with_electric_fields/transcript?language=en	Bill Doyle	1951	Treating cancer with electric fields	935.0	cancer,medical research,technology	645815	2011	bill_doyle_treating_cancer_with_electric_fields	https://pc.tedcdn.com/talk/stream/2011P/Blank/BillDoyle_2011P-180k.mp4	TEDMED 2011	1343
003364	https://www.ted.com/talks/bjarke_ingels_hedonistic_sustainability/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
003365	https://www.ted.com/talks/brian_goldman_doctors_make_mistakes_can_we_talk_about_that/transcript?language=en	Brian Goldman	3251	Doctors make mistakes. Can we talk about that?	1168.0	tedx,communication,culture,medicine,public health	1560864	2011	brian_goldman_doctors_make_mistakes_can_we_talk_about_that	https://pc.tedcdn.com/talk/stream/2011X/Blank/BrianGoldman_2011X-180k.mp4	TEDxToronto 2010	1337
003366	https://www.ted.com/talks/daniel_goldstein_the_battle_between_your_present_and_future_self/transcript?language=en	Daniel Goldstein	2795	The battle between your present and future self	959.0	behavioral economics,business,culture,decision-making,economics,finance,self	2493301	2011	daniel_goldstein_the_battle_between_your_present_and_future_self	https://pc.tedcdn.com/talk/stream/2011S/Blank/DanielGoldstein_2011S-180k.mp4	TEDSalon NY2011	1310
003367	https://www.ted.com/talks/danny_hillis_back_to_the_future_of_1994/transcript?language=en	Danny Hillis	3198	Back to the future (of 1994)	1150.0	future,science,technology,math,history,life,human origins,genetics,molecular biology,evolution,computers,innovation,dna,programming,engineering	681184	1994	danny_hillis_back_to_the_future_of_1994	https://pc.tedcdn.com/talk/stream/1994/Blank/DannyHillis_1994-180k.mp4	TED1994	1346
003368	https://www.ted.com/talks/defend_our_freedom_to_share_or_why_sopa_is_a_bad_idea/transcript?language=en	Clay Shirky	2236	Why SOPA is a bad idea	839.0	business,creativity,media,politics,technology	1578883	2012	defend_our_freedom_to_share_or_why_sopa_is_a_bad_idea	https://pc.tedcdn.com/talk/stream/2012S/Blank/ClayShirky_2012S-180k.mp4	TEDSalon NY2012	1329
003369	https://www.ted.com/talks/diana_nyad_extreme_swimming_with_the_world_s_most_dangerous_jellyfish/transcript?language=en	Diana Nyad	2638	Extreme swimming with the world&#39;s most dangerous jellyfish	1017.0	culture,extreme sports,fear,sports,success	718453	2011	diana_nyad_extreme_swimming_with_the_world_s_most_dangerous_jellyfish	https://pc.tedcdn.com/talk/stream/2011P/Blank/DianaNyad_2011P-180k.mp4	TEDMED 2011	1336
003370	https://www.ted.com/talks/drew_berry_animations_of_unseeable_biology/transcript?language=en	Drew Berry	1653	Animations of unseeable biology	548.0	tedx,biology,science,visualizations,molecular biology,biotech,genetics,science and art,computers,programming,sustainability,dna	2383402	2011	drew_berry_animations_of_unseeable_biology	https://pc.tedcdn.com/talk/stream/2011X/Blank/DrewBerry_2011X-180k.mp4	TEDxSydney	1322
003371	https://www.ted.com/talks/erica_frenkel_the_universal_anesthesia_machine/transcript?language=en	Erica Frenkel	1934	The universal anesthesia machine	683.0	surgery,tedx,design,global issues,health care,poverty,technology	392437	2011	erica_frenkel_the_universal_anesthesia_machine	https://pc.tedcdn.com/talk/stream/2011X/Blank/EricaFrenkel_2011X-180k.mp4	TEDxMidAtlantic	1345
003372	https://www.ted.com/talks/gayle_tzemach_lemmon_women_entrepreneurs_example_not_exception/transcript?language=en	Gayle Tzemach Lemmon	1971	Women entrepreneurs, example not exception	796.0	tedx,entrepreneur,global issues,poverty,women,women in business	661302	2011	gayle_tzemach_lemmon_women_entrepreneurs_example_not_exception	https://pc.tedcdn.com/talk/stream/2011X/Blank/GayleLemmon_2011X-180k.mp4	TEDxWomen 2011	1339
003373	https://www.ted.com/talks/jane_fonda_life_s_third_act/transcript?language=en	Jane Fonda	1562	Life&#39;s third act	680.0	tedx,aging,culture,health,women,personality	2674542	2011	jane_fonda_life_s_third_act	https://pc.tedcdn.com/talk/stream/2011X/Blank/JaneFonda_2011X-180k.mp4	TEDxWomen 2011	1313
003374	https://www.ted.com/talks/jonas_gahr_store_in_defense_of_dialogue/transcript?language=en	Jonas Gahr Støre	2218	In defense of dialogue	898.0	tedx,culture,politics	397328	2011	jonas_gahr_store_in_defense_of_dialogue	https://pc.tedcdn.com/talk/stream/2011X/Blank/JonasGahrStore_2011X-180k.mp4	TEDxRC2	1321
003375	https://www.ted.com/talks/julian_baggini_is_there_a_real_you/transcript?language=en	Julian Baggini	2095	Is there a real you?	719.0	tedx,neuroscience,philosophy,self,tedyouth,personality	1353633	2011	julian_baggini_is_there_a_real_you	https://pc.tedcdn.com/talk/stream/2011X/Blank/JulianBaggini_2011X-180k.mp4	TEDxYouth@Manchester	1334
003376	https://www.ted.com/talks/karen_tse_how_to_stop_torture/transcript?language=en	Karen Tse	2253	How to stop torture	763.0	global issues,law,politics,prison,war,criminal justice,justice system	593909	2011	karen_tse_how_to_stop_torture	https://pc.tedcdn.com/talk/stream/2011G/Blank/KarenTse_2011G-180k.mp4	TEDGlobal 2011	1288
003377	https://www.ted.com/talks/kirk_sorensen_thorium_an_alternative_nuclear_fuel/transcript?language=en	Kirk Sorensen	1988	Thorium, an alternative nuclear fuel	599.0	tedx,alternative energy,nuclear energy,technology	579588	2011	kirk_sorensen_thorium_an_alternative_nuclear_fuel	https://pc.tedcdn.com/talk/stream/2011X/Blank/KirkSorensen_2011X-180k.mp4	TEDxYYC	1324
003378	https://www.ted.com/talks/lisa_harouni_a_primer_on_3d_printing/transcript?language=en	Lisa Harouni	2235	A primer on 3D printing	889.0	business,design,technology,3d printing,manufacturing	1780535	2011	lisa_harouni_a_primer_on_3d_printing	https://pc.tedcdn.com/talk/stream/2011S/Blank/LisaHarouni_2011S-180k.mp4	TEDSalon London Spring 2011	1335
003379	https://www.ted.com/talks/michelle_borkin_can_astronomers_help_doctors/transcript?language=en	Michelle Borkin	1648	Can astronomers help doctors?	581.0	tedx,astronomy,collaboration,medicine,science,technology,medical imaging,space,medical research,visualizations	188640	2011	michelle_borkin_can_astronomers_help_doctors	https://pc.tedcdn.com/talk/stream/2011X/Blank/MichelleBorkin_2011X-180k.mp4	TEDxBoston 2011	1317
003380	https://www.ted.com/talks/mick_mountz_the_hidden_world_of_box_packing/transcript?language=en	Mick Mountz	2149	What happens inside those massive warehouses?	726.0	tedx,business,consumerism,robots,shopping,technology	328105	2011	mick_mountz_the_hidden_world_of_box_packing	https://pc.tedcdn.com/talk/stream/2011X/Blank/MickMountz_2011X-180k.mp4	TEDxBoston 2011	1341
003381	https://www.ted.com/talks/mikko_hypponen_three_types_of_online_attack/transcript?language=en	Mikko Hypponen	1144	Three types of online attack	563.0	internet,tedx,crime,data,politics,technology,surveillance,encryption	1049109	2011	mikko_hypponen_three_types_of_online_attack	https://pc.tedcdn.com/talk/stream/2011X/Blank/MikkoHypponen_2011X-180k.mp4	TEDxBrussels	1328
003382	https://www.ted.com/talks/morley_sings_women_of_hope/transcript?language=en	Morley	492	&quot;Women of Hope&quot;	330.0	tedx,activism,music,poetry,women,live music,performance	359600	2011	morley_sings_women_of_hope	https://pc.tedcdn.com/talk/stream/2011X/Blank/Morley_2011X-180k.mp4	TEDxWomen 2011	1323
003383	https://www.ted.com/talks/nate_garvis_change_our_culture_change_our_world/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
003384	https://www.ted.com/talks/paddy_ashdown_the_global_power_shift/transcript?language=en	Paddy Ashdown	3147	The global power shift	1109.0	europe,foreign policy,tedx,global issues,politics,world cultures	1121973	2011	paddy_ashdown_the_global_power_shift	https://pc.tedcdn.com/talk/stream/2011X/Blank/PaddyAshdown_2011X-180k.mp4	TEDxBrussels	1314
003385	https://www.ted.com/talks/peter_van_uhm_why_i_chose_a_gun/transcript?language=en	Peter van Uhm	1799	Why I chose a gun	1030.0	tedx,global issues,military,peace,war,guns	3240369	2011	peter_van_uhm_why_i_chose_a_gun	https://pc.tedcdn.com/talk/stream/2011X/Blank/PetervanUhm_2011X-180k.mp4	TEDxAmsterdam	1342
003386	https://www.ted.com/talks/scott_rickard_the_beautiful_math_behind_the_ugliest_music/transcript?language=en	Scott Rickard	1378	The beautiful math behind the world&#39;s ugliest music	583.0	tedx,entertainment,math,music,science,science and art,algorithm,composing,collaboration	4228489	2011	scott_rickard_the_beautiful_math_behind_the_ugliest_music	https://pc.tedcdn.com/talk/stream/2011X/Blank/ScottRickard_2011X-180k.mp4	TEDxMIA	1331
003387	https://www.ted.com/talks/sebastian_wernicke_1000_tedtalks_6_words/transcript?language=en	Sebastian Wernicke	1402	1,000 TED Talks in six words	454.0	tedx,statistics,visualizations	697888	2011	sebastian_wernicke_1000_tedtalks_6_words	https://pc.tedcdn.com/talk/stream/2011X/Blank/SebastianWernicke_2011X-180k.mp4	TEDxZurich 2011	1315
003388	https://www.ted.com/talks/shawn_achor_the_happy_secret_to_better_work/transcript?language=en	Shawn Achor	2544	The happy secret to better work	740.0	tedx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change	20721971	2011	shawn_achor_the_happy_secret_to_better_work	https://pc.tedcdn.com/talk/stream/2011X/Blank/ShawnAchor_2011X-180k.mp4	TEDxBloomington	1344
003389	https://www.ted.com/talks/sheena_iyengar_choosing_what_to_choose/transcript?language=en	Sheena Iyengar	2627	How to make choosing easier	965.0	business,choice,culture,decision-making,marketing	2699032	2011	sheena_iyengar_choosing_what_to_choose	https://pc.tedcdn.com/talk/stream/2011S/Blank/SheenaIyengar_2011S-180k.mp4	TEDSalon NY2011	1330
003390	https://www.ted.com/talks/sheila_nirenberg_a_prosthetic_eye_to_treat_blindness/transcript?language=en	Sheila Nirenberg	1912	A prosthetic eye to treat blindness	601.0	medical research,medicine,science,sight,technology,prosthetics,senses,disability,biotech,engineering,innovation,code,neuroscience,surgery,brain	465513	2011	sheila_nirenberg_a_prosthetic_eye_to_treat_blindness	https://pc.tedcdn.com/talk/stream/2011P/Blank/SheilaNirenberg_2011P-180k.mp4	TEDMED 2011	1309
003391	https://www.ted.com/talks/sonaar_luthra_meet_the_water_canary/transcript?language=en	Sonaar Luthra	547	Meet the Water Canary	217.0	ted fellows,design,technology,water,global development	431327	2011	sonaar_luthra_meet_the_water_canary	https://pc.tedcdn.com/talk/stream/2011G/Blank/SonaarLuthra_2011G-180k.mp4	TEDGlobal 2011	1326
003392	https://www.ted.com/talks/the_debut_of_the_british_paraorchestra/transcript?language=en	Charles Hazlewood + British Paraorchestra	1031	The debut of the British Paraorchestra	816.0	tedx,disability,entertainment,global issues,live music	101266	2011	the_debut_of_the_british_paraorchestra	https://pc.tedcdn.com/talk/stream/2011X/Blank/CharlesHazlewood_2011X-180k.mp4	TEDxBrussels	1325
003393	https://www.ted.com/talks/tyler_cowen_be_suspicious_of_stories/transcript?language=en	Tyler Cowen	2742	Be suspicious of simple stories	957.0	tedx,business,culture,economics,storytelling	468288	2009	tyler_cowen_be_suspicious_of_stories	https://pc.tedcdn.com/talk/stream/2009X/Blank/TylerCowen_2009X-180k.mp4	TEDxMidAtlantic	1318
003394	https://www.ted.com/talks/alexander_tsiaras_conception_to_birth_visualized/transcript?language=en	Alexander Tsiaras	1057	Conception to birth -- visualized	577.0	design,medical research,science,visualizations,biotech,medical imaging,physiology,science and art,pregnancy,human body,best of the web	7232489	2010	alexander_tsiaras_conception_to_birth_visualized	https://pc.tedcdn.com/talk/stream/2010P/Blank/AlexanderTsiaras_2010P-180k.mp4	INK Conference	1270
003395	https://www.ted.com/talks/amy_purdy_living_beyond_limits/transcript?language=en	Amy Purdy	1225	Living beyond limits	584.0	tedx,entertainment,happiness,illness,personal growth,prosthetics	1989538	2011	amy_purdy_living_beyond_limits	https://pc.tedcdn.com/talk/stream/2011X/Blank/AmyPurdy_2011X-180k.mp4	TEDxOrangeCoast	1285
003396	https://www.ted.com/talks/annie_murphy_paul_what_we_learn_before_we_re_born/transcript?language=en	Annie Murphy Paul	2384	What we learn before we&#39;re born	1006.0	children,education,food,science,writing,pregnancy,culture,brain,neuroscience,evolution,mental health	2461737	2011	annie_murphy_paul_what_we_learn_before_we_re_born	https://pc.tedcdn.com/talk/stream/2011G/Blank/AnnieMurphyPaul_2011G-180k.mp4	TEDGlobal 2011	1289
003397	https://www.ted.com/talks/antonio_damasio_the_quest_to_understand_consciousness/transcript?language=en	Antonio Damasio	2944	The quest to understand consciousness	1122.0	brain,consciousness,neuroscience,science,self,mind,medical imaging,cognitive science,decision-making,identity,medical research,senses,memory,mental health	2075815	2011	antonio_damasio_the_quest_to_understand_consciousness	https://pc.tedcdn.com/talk/stream/2011/Blank/AntonioDamasio_2011-180k.mp4	TED2011	1308
003398	https://www.ted.com/talks/britta_riley_a_garden_in_my_apartment/transcript?language=en	Britta Riley	1213	A garden in my apartment	472.0	tedx,cities,collaboration,design,food,garden	2405088	2011	britta_riley_a_garden_in_my_apartment	https://pc.tedcdn.com/talk/stream/2011X/Blank/BrittaRiley_2011X-180k.mp4	TEDxManhattan	1284
003399	https://www.ted.com/talks/charles_limb_building_the_musical_muscle/transcript?language=en	Charles Limb	2530	Building the musical muscle	959.0	beauty,medical research,music,science,technology,disability,senses,hearing,art,science and art,sound	708218	2011	charles_limb_building_the_musical_muscle	https://pc.tedcdn.com/talk/stream/2011P/Blank/CharlesLimb_2011P-180k.mp4	TEDMED 2011	1291
003400	https://www.ted.com/talks/cheryl_hayashi_the_magnificence_of_spider_silk/transcript?language=en	Cheryl Hayashi	2191	The magnificence of spider silk	868.0	macarthur grant,biomechanics,biomimicry,science,technology,materials,molecular biology,biotech,engineering,industrial design,nature,insects,web,physics	879177	2010	cheryl_hayashi_the_magnificence_of_spider_silk	https://pc.tedcdn.com/talk/stream/2010/Blank/CherylHayashi_2010-180k.mp4	TED2010	1296
003401	https://www.ted.com/talks/cynthia_kenyon_experiments_that_hint_of_longer_lives/transcript?language=en	Cynthia Kenyon	3080	Experiments that hint of longer lives	983.0	aging,biotech,genetics,medicine,science,technology,molecular biology,synthetic biology,innovation,medical research,dna	1014409	2011	cynthia_kenyon_experiments_that_hint_of_longer_lives	https://pc.tedcdn.com/talk/stream/2011G/Blank/CynthiaKenyon_2011G-180k.mp4	TEDGlobal 2011	1274
